235,235,235,234,236,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,238,239,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,68,69,235,235,235,235,235,235,237,235,235,235,235,235,235,235,235,235,235,234,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,238,235,239,235,235,235,80,81,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,236,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,238,235,235,235,235,235,235,235,235,238,235,235,235,235,235,235,235,235,235,235,235,235,237,235,235,235,235,235,235
235,235,235,236,235,235,235,237,235,235,235,235,235,235,235,235,235,235,235,235,238,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,239,235,235,235,235,235,235,235,235,235,236,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,96,235,235
235,235,235,235,235,235,223,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,239,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,239,235,235,235,236,235,235,238,235,234,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,223,235,235,235,235,234,235,235,235,239,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,238,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,238,235,235,235,235,235,235,235,235,235
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
